,index,팀명,범실_상대전적,디그_상대전적,리시브_상대전적,공격종합_상대전적,블로킹_상대전적,세트_상대전적,서브_상대전적
2,86,IBK기업은행,18.617283950617285,0.8534567901234567,0.4104938271604939,0.39728395061728383,0.13469135802469137,0.37197530864197526,0.059259259259259255
2,87,KGC인삼공사,17.62962962962963,0.8380246913580246,0.39728395061728405,0.3420987654320987,0.12864197530864196,0.3085185185185184,0.04271604938271605
2,88,GS칼텍스,19.769230769230774,0.8338461538461539,0.4393589743589744,0.3964102564102564,0.11089743589743588,0.3706410256410257,0.051153846153846154
2,89,흥국생명,19.961538461538456,0.8407692307692306,0.4351282051282051,0.3374358974358974,0.1114102564102564,0.3130769230769231,0.05576923076923076
3,90,한국도로공사,25.0,0.84,0.4566666666666667,0.3833333333333333,0.16,0.3466666666666667,0.06333333333333334
3,91,현대건설,21.0,0.88,0.42333333333333334,0.4366666666666667,0.18000000000000002,0.39666666666666667,0.05666666666666667
3,92,GS칼텍스,25.0,0.8233333333333333,0.45999999999999996,0.38999999999999996,0.12,0.3666666666666667,0.08333333333333333
3,93,KGC인삼공사,18.333333333333332,0.8300000000000001,0.4366666666666667,0.36000000000000004,0.13,0.33,0.03333333333333333
3,94,한국도로공사,25.0,0.84,0.4566666666666667,0.3833333333333333,0.16,0.3466666666666667,0.06333333333333334
3,95,흥국생명,23.0,0.8633333333333333,0.4266666666666667,0.3333333333333333,0.17333333333333334,0.3033333333333333,0.04666666666666667
3,96,IBK기업은행,19.666666666666668,0.8433333333333333,0.49666666666666676,0.36000000000000004,0.11,0.33,0.07666666666666667
3,97,현대건설,21.0,0.88,0.42333333333333334,0.4366666666666667,0.18000000000000002,0.39666666666666667,0.05666666666666667
3,98,GS칼텍스,25.0,0.8233333333333333,0.45999999999999996,0.38999999999999996,0.12,0.3666666666666667,0.08333333333333333
3,99,흥국생명,23.0,0.8633333333333333,0.4266666666666667,0.3333333333333333,0.17333333333333334,0.3033333333333333,0.04666666666666667
3,100,GS칼텍스,25.0,0.8233333333333333,0.45999999999999996,0.38999999999999996,0.12,0.3666666666666667,0.08333333333333333
3,101,IBK기업은행,19.666666666666668,0.8433333333333333,0.49666666666666676,0.36000000000000004,0.11,0.33,0.07666666666666667
3,102,KGC인삼공사,18.333333333333332,0.8300000000000001,0.4366666666666667,0.36000000000000004,0.13,0.33,0.03333333333333333
3,103,현대건설,21.0,0.88,0.42333333333333334,0.4366666666666667,0.18000000000000002,0.39666666666666667,0.05666666666666667
3,104,GS칼텍스,25.0,0.8233333333333333,0.45999999999999996,0.38999999999999996,0.12,0.3666666666666667,0.08333333333333333
3,105,한국도로공사,25.0,0.84,0.4566666666666667,0.3833333333333333,0.16,0.3466666666666667,0.06333333333333334
3,106,IBK기업은행,19.666666666666668,0.8433333333333333,0.49666666666666676,0.36000000000000004,0.11,0.33,0.07666666666666667
3,107,KGC인삼공사,18.333333333333332,0.8300000000000001,0.4366666666666667,0.36000000000000004,0.13,0.33,0.03333333333333333
3,108,현대건설,21.0,0.88,0.42333333333333334,0.4366666666666667,0.18000000000000002,0.39666666666666667,0.05666666666666667
3,109,흥국생명,23.0,0.8633333333333333,0.4266666666666667,0.3333333333333333,0.17333333333333334,0.3033333333333333,0.04666666666666667
3,110,KGC인삼공사,18.333333333333332,0.8300000000000001,0.4366666666666667,0.36000000000000004,0.13,0.33,0.03333333333333333
3,111,한국도로공사,25.0,0.84,0.4566666666666667,0.3833333333333333,0.16,0.3466666666666667,0.06333333333333334
3,112,IBK기업은행,19.666666666666668,0.8433333333333333,0.49666666666666676,0.36000000000000004,0.11,0.33,0.07666666666666667
3,113,흥국생명,23.0,0.8633333333333333,0.4266666666666667,0.3333333333333333,0.17333333333333334,0.3033333333333333,0.04666666666666667
3,114,GS칼텍스,25.0,0.8233333333333333,0.45999999999999996,0.38999999999999996,0.12,0.3666666666666667,0.08333333333333333
3,115,현대건설,21.0,0.88,0.42333333333333334,0.4366666666666667,0.18000000000000002,0.39666666666666667,0.05666666666666667
3,116,IBK기업은행,19.666666666666668,0.8433333333333333,0.49666666666666676,0.36000000000000004,0.11,0.33,0.07666666666666667
3,117,한국도로공사,25.0,0.84,0.4566666666666667,0.3833333333333333,0.16,0.3466666666666667,0.06333333333333334
3,118,KGC인삼공사,18.333333333333332,0.8300000000000001,0.4366666666666667,0.36000000000000004,0.13,0.33,0.03333333333333333
3,119,흥국생명,23.0,0.8633333333333333,0.4266666666666667,0.3333333333333333,0.17333333333333334,0.3033333333333333,0.04666666666666667
4,120,한국도로공사,21.0,0.8833333333333333,0.5033333333333333,0.36000000000000004,0.18000000000000002,0.32666666666666666,0.06666666666666667
4,121,현대건설,15.333333333333334,0.8733333333333334,0.44,0.4566666666666666,0.17,0.41,0.06666666666666667
4,122,IBK기업은행,15.0,0.8566666666666666,0.4566666666666667,0.4166666666666667,0.12,0.37666666666666665,0.06333333333333334
4,123,흥국생명,21.0,0.8566666666666666,0.39999999999999997,0.32,0.1466666666666667,0.29,0.043333333333333335
4,124,GS칼텍스,23.333333333333332,0.8266666666666667,0.4533333333333333,0.3833333333333333,0.10666666666666667,0.3633333333333333,0.07666666666666667
4,125,KGC인삼공사,19.666666666666668,0.8366666666666668,0.4166666666666667,0.37666666666666665,0.16333333333333333,0.3433333333333333,0.03
4,126,IBK기업은행,15.0,0.8566666666666666,0.4566666666666667,0.4166666666666667,0.12,0.37666666666666665,0.06333333333333334
4,127,한국도로공사,21.0,0.8833333333333333,0.5033333333333333,0.36000000000000004,0.18000000000000002,0.32666666666666666,0.06666666666666667
4,128,KGC인삼공사,19.666666666666668,0.8366666666666668,0.4166666666666667,0.37666666666666665,0.16333333333333333,0.3433333333333333,0.03
4,129,현대건설,15.333333333333334,0.8733333333333334,0.44,0.4566666666666666,0.17,0.41,0.06666666666666667
4,130,KGC인삼공사,19.666666666666668,0.8366666666666668,0.4166666666666667,0.37666666666666665,0.16333333333333333,0.3433333333333333,0.03
4,131,흥국생명,21.0,0.8566666666666666,0.39999999999999997,0.32,0.1466666666666667,0.29,0.043333333333333335
4,132,GS칼텍스,23.333333333333332,0.8266666666666667,0.4533333333333333,0.3833333333333333,0.10666666666666667,0.3633333333333333,0.07666666666666667
4,133,한국도로공사,21.0,0.8833333333333333,0.5033333333333333,0.36000000000000004,0.18000000000000002,0.32666666666666666,0.06666666666666667
4,134,IBK기업은행,15.0,0.8566666666666666,0.4566666666666667,0.4166666666666667,0.12,0.37666666666666665,0.06333333333333334
4,135,현대건설,15.333333333333334,0.8733333333333334,0.44,0.4566666666666666,0.17,0.41,0.06666666666666667
4,136,GS칼텍스,23.333333333333332,0.8266666666666667,0.4533333333333333,0.3833333333333333,0.10666666666666667,0.3633333333333333,0.07666666666666667
4,137,흥국생명,21.0,0.8566666666666666,0.39999999999999997,0.32,0.1466666666666667,0.29,0.043333333333333335
4,138,KGC인삼공사,19.666666666666668,0.8366666666666668,0.4166666666666667,0.37666666666666665,0.16333333333333333,0.3433333333333333,0.03
4,139,한국도로공사,21.0,0.8833333333333333,0.5033333333333333,0.36000000000000004,0.18000000000000002,0.32666666666666666,0.06666666666666667
4,140,현대건설,15.333333333333334,0.8733333333333334,0.44,0.4566666666666666,0.17,0.41,0.06666666666666667
4,141,흥국생명,21.0,0.8566666666666666,0.39999999999999997,0.32,0.1466666666666667,0.29,0.043333333333333335
4,142,GS칼텍스,23.333333333333332,0.8266666666666667,0.4533333333333333,0.3833333333333333,0.10666666666666667,0.3633333333333333,0.07666666666666667
4,143,IBK기업은행,15.0,0.8566666666666666,0.4566666666666667,0.4166666666666667,0.12,0.37666666666666665,0.06333333333333334
4,144,한국도로공사,21.0,0.8833333333333333,0.5033333333333333,0.36000000000000004,0.18000000000000002,0.32666666666666666,0.06666666666666667
4,145,흥국생명,21.0,0.8566666666666666,0.39999999999999997,0.32,0.1466666666666667,0.29,0.043333333333333335
4,146,IBK기업은행,15.0,0.8566666666666666,0.4566666666666667,0.4166666666666667,0.12,0.37666666666666665,0.06333333333333334
4,147,KGC인삼공사,19.666666666666668,0.8366666666666668,0.4166666666666667,0.37666666666666665,0.16333333333333333,0.3433333333333333,0.03
4,148,GS칼텍스,23.333333333333332,0.8266666666666667,0.4533333333333333,0.3833333333333333,0.10666666666666667,0.3633333333333333,0.07666666666666667
4,149,현대건설,15.333333333333334,0.8733333333333334,0.44,0.4566666666666666,0.17,0.41,0.06666666666666667
5,150,IBK기업은행,15.333333333333334,0.85,0.43,0.4066666666666667,0.13,0.3766666666666667,0.05333333333333334
5,151,한국도로공사,19.333333333333332,0.8966666666666666,0.48,0.37333333333333335,0.16666666666666666,0.33666666666666667,0.05000000000000001
5,152,KGC인삼공사,19.0,0.84,0.43333333333333335,0.3866666666666667,0.18666666666666668,0.3566666666666667,0.03333333333333333
5,153,흥국생명,20.0,0.8266666666666667,0.41,0.32333333333333336,0.11333333333333334,0.2866666666666667,0.03333333333333333
5,154,GS칼텍스,24.0,0.8333333333333334,0.4666666666666666,0.3933333333333333,0.13999999999999999,0.36666666666666664,0.049999999999999996
5,155,현대건설,15.0,0.8533333333333334,0.47000000000000003,0.42,0.17666666666666667,0.38000000000000006,0.07333333333333335
5,156,IBK기업은행,15.333333333333334,0.85,0.43,0.4066666666666667,0.13,0.3766666666666667,0.05333333333333334
5,157,흥국생명,20.0,0.8266666666666667,0.41,0.32333333333333336,0.11333333333333334,0.2866666666666667,0.03333333333333333
