,시즌,팀명,이름,포지션,결과,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실,디그_성공률,세트_성공률,리시브_정확률,블로킹_성공률
36,21-22,KB손해보험,황택의,S,0,2.0,1.0666666666666667,0.3333333333333333,0.0,0.26666666666666666,18.888666666666666,0.9733333333333333,1.0666666666666667,0.3333333333333333,0.0,0.26666666666666666,18.888666666666666,2.6646666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.866666666666667,0.7333333333333333,2.6666666666666665,0.16733333333333336,16.612000000000002,9.4,5.8,3.533333333333333,0.06666666666666667,1.4186666666666667,17.505999999999997,80.26666666666667,42.733333333333334,0.4666666666666667,10.347333333333333,78.42333333333333,0.13333333333333333,0.0,0.13333333333333333,0.0,0.16133333333333333,6.6,0.9333333333333333,1.5333333333333334,2.7333333333333334,0.0,0.226,13.462666666666667,0.6,0.0,3.466666666666667,64.41928441928442,52.98241505477038,0.0,16.005772005772005
37,21-22,KB손해보험,황택의,S,1,2.2142857142857144,0.7857142857142857,0.2857142857142857,0.0,0.07142857142857142,20.23785714285714,0.7792857142857142,0.7857142857142857,0.2857142857142857,0.0,0.07142857142857142,20.23785714285714,2.2064285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.428571428571429,1.0714285714285714,2.857142857142857,0.31142857142857144,16.587857142857143,9.428571428571429,5.928571428571429,3.5,0.0,1.542857142857143,18.297857142857143,76.42857142857143,44.0,0.2857142857142857,11.665000000000001,79.86642857142859,0.35714285714285715,0.0,0.0,0.0,0.5114285714285715,6.928571428571429,0.8571428571428571,2.0,2.642857142857143,0.07142857142857142,0.22571428571428573,15.67357142857143,0.42857142857142855,0.0,3.2857142857142856,61.99340342197485,57.55692215926151,0.0,9.571995464852607
38,21-22,OK금융그룹,곽명우,S,0,1.1666666666666667,1.1666666666666667,0.25,0.0,0.0,6.944166666666667,1.4400000000000002,1.1666666666666667,0.25,0.0,0.0,6.944166666666667,3.6216666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,0.16666666666666666,0.25,0.04833333333333334,13.365,3.9166666666666665,2.9166666666666665,1.0,0.0,0.87,11.405000000000001,60.166666666666664,29.5,0.25,8.569166666666666,69.9025,0.08333333333333333,0.0,0.0,0.0,0.09499999999999999,3.9166666666666665,0.75,0.6666666666666666,1.75,0.08333333333333333,0.22333333333333336,10.612499999999999,0.08333333333333333,0.0,0.5833333333333334,66.55844155844156,46.911991639952724,0.0,25.90909090909091
39,21-22,OK금융그룹,곽명우,S,1,1.9375,0.8125,0.375,0.0,0.125,27.083125,0.821875,0.8125,0.375,0.0,0.125,27.083125,2.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0.125,0.3125,0.033125,14.2925,4.9375,3.875,1.0625,0.0,0.909375,10.36,80.0625,45.4375,0.5,10.855625,82.09625,0.1875,0.0,0.0625,0.0,0.26125,5.5625,1.4375,1.25,1.375,0.0625,0.358125,11.729375000000001,0.5,0.0,1.0,83.69453463203463,57.32330371413162,0.0,25.520833333333332
40,21-22,OK금융그룹,권준형,S,0,1.5,2.0,0.5,0.5,0.0,25.0,1.81,2.0,0.5,0.5,0.0,25.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,9.4,5.5,4.5,1.0,0.0,1.05,11.465,69.0,34.0,0.5,7.525,61.765,0.5,0.0,0.0,0.0,0.57,6.5,1.0,3.0,1.5,0.0,0.2,13.635,0.0,0.0,0.5,80.35714285714286,49.01587301587301,0.0,10.0
41,21-22,OK금융그룹,김웅비,L,0,2.5,5.0,2.0,0.0,1.5,38.095,5.79,1.5,0.5,0.0,0.0,16.665,4.285,0.5,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,50.0,4.165,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,0.0,1.5,41.665,9.7,3.5,0.5,1.0,0.165,5.35,1.5,1.5,0.0,0.0,0.5,2.83,1.5,0.0,0.0,0.0,1.825,1.0,0.5,0.0,50.0,1.6549999999999998,1.5,0.0,1.0,0.0,0.0,0.0,3.745,0.0,0.0,2.5,100.0,0.0,50.0,0.0
42,21-22,OK금융그룹,김웅비,L,1,0.3333333333333333,1.1666666666666667,0.3333333333333333,0.3333333333333333,0.16666666666666666,5.555,1.1366666666666665,0.16666666666666666,0.16666666666666666,0.0,0.0,16.666666666666668,0.4633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,1.1116666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.0,5.555,3.153333333333333,4.166666666666667,0.0,0.8333333333333334,0.0,4.5216666666666665,0.6666666666666666,0.5,0.16666666666666666,0.0,0.15333333333333335,1.3916666666666668,0.16666666666666666,0.16666666666666666,0.0,0.041666666666666664,0.165,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,1.1733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,100.0,40.0,0.0
43,21-22,OK금융그룹,레오,L,0,21.7,38.3,19.5,3.7,4.5,48.57,43.592,19.0,9.3,1.8,2.0,49.336,56.812,1.7,1.1,0.0,0.0,46.334,66.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,6.5,1.7,2.0,44.452999999999996,58.00500000000001,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.6,0.2,0.5,50.798,19.062,10.8,1.2,3.8,0.325,14.629999999999999,3.4,1.9,1.5,0.0,0.544,9.463,1.3,0.3,0.0,0.091,1.444,8.7,2.2,0.8,21.127,12.676,4.6,1.0,0.7,2.2,0.2,0.26,10.559999999999999,0.5,0.0,8.5,58.0,28.571428571428573,25.349206349206348,16.894586894586894
44,21-22,OK금융그룹,레오,L,1,32.1875,50.5,28.4375,3.75,3.9375,56.8075,51.504375,24.4375,12.875,1.25,2.25,54.32625,62.205,2.0,1.4375,0.0625,0.0625,60.9375,76.979375,0.0,0.0,0.0,0.0,0.0,0.0,18.5625,11.0,1.6875,1.25,58.614375,69.804375,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.125,0.75,0.375,56.93625,25.611875,16.25,2.4375,5.25,0.57625,17.035,5.8125,3.8125,2.0,0.0,0.946875,12.376875,1.6875,0.6875,0.0,0.16125,1.738125,12.8125,2.625,1.25,11.503125,17.20625,8.0,1.3125,1.875,3.5,0.5625,0.320625,17.059375,0.625,0.0625,9.8125,69.93438852813853,40.476190476190474,19.682271976389625,16.07731678044178
45,21-22,OK금융그룹,문지훈,C,0,7.0,8.0,7.0,0.0,0.0,87.5,7.34,1.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,5.94,1.0,1.0,0.0,0.0,0.25,1.96,2.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,9.8,2.0,0.0,1.0,100.0,0.0,0.0,0.0
46,21-22,OK금융그룹,문지훈,C,1,3.6666666666666665,6.333333333333333,3.0,0.3333333333333333,0.3333333333333333,58.333333333333336,5.076666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,50.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.3333333333333335,0.3333333333333333,0.0,26.666666666666668,38.96,0.0,0.0,0.0,0.0,0.0,0.0,12.666666666666666,0.0,0.3333333333333333,0.0,11.636666666666668,5.666666666666667,4.666666666666667,1.0,0.0,0.9766666666666667,10.023333333333333,1.0,0.0,0.0,0.0,0.8133333333333334,0.3333333333333333,0.0,0.0,0.0,0.35000000000000003,6.333333333333333,0.6666666666666666,2.0,3.0,0.0,0.13333333333333333,9.516666666666666,2.3333333333333335,0.0,0.6666666666666666,93.33333333333333,0.0,0.0,5.555555555555555
47,21-22,OK금융그룹,박승수,L,0,3.0,7.777777777777778,2.6666666666666665,1.4444444444444444,0.8888888888888888,30.685555555555556,8.708888888888888,4.222222222222222,1.3333333333333333,1.0,0.4444444444444444,24.352222222222224,12.708888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,22.22222222222222,1.4088888888888889,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,1.1111111111111112,0.4444444444444444,0.4444444444444444,36.24333333333333,14.505555555555553,6.777777777777778,0.0,1.3333333333333333,0.0,9.02111111111111,4.444444444444445,3.0,1.4444444444444444,0.0,0.8666666666666667,11.181111111111111,1.0,0.1111111111111111,0.0,0.03666666666666667,1.1777777777777778,14.88888888888889,6.111111111111111,1.0,36.03222222222222,21.624444444444446,2.0,0.3333333333333333,0.5555555555555556,0.7777777777777778,0.1111111111111111,0.1111111111111111,4.886666666666667,0.2222222222222222,0.0,2.3333333333333335,76.77083333333333,8.333333333333334,43.21623247454449,13.0
48,21-22,OK금융그룹,박승수,L,1,2.857142857142857,3.5714285714285716,2.142857142857143,0.0,0.2857142857142857,48.57142857142857,3.6314285714285717,1.5714285714285714,0.7142857142857143,0.0,0.2857142857142857,35.714285714285715,4.018571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,14.285714285714286,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,1.1428571428571428,0.0,0.0,40.47714285714286,8.198571428571428,9.142857142857142,0.42857142857142855,2.142857142857143,0.08571428571428573,9.017142857142858,5.142857142857143,4.0,1.1428571428571428,0.0,0.9542857142857143,10.902857142857142,2.142857142857143,1.2857142857142858,0.0,0.32142857142857145,2.1671428571428573,21.285714285714285,9.0,2.2857142857142856,31.388571428571428,27.935714285714287,3.0,0.2857142857142857,0.42857142857142855,2.0,0.0,0.0642857142857143,6.567142857142857,0.42857142857142855,0.0,2.4285714285714284,81.42857142857143,51.388888888888886,42.31055870624112,7.619047619047619
49,21-22,OK금융그룹,박원빈,C,0,3.888888888888889,4.666666666666667,1.8888888888888888,0.2222222222222222,0.2222222222222222,44.32666666666667,5.448888888888889,0.8888888888888888,0.3333333333333333,0.1111111111111111,0.0,20.369999999999997,2.731111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7777777777777777,1.5555555555555556,0.1111111111111111,0.2222222222222222,45.0,52.056666666666665,0.0,0.0,0.0,0.0,0.0,0.0,7.888888888888889,0.1111111111111111,0.2222222222222222,0.022222222222222223,10.604444444444445,2.3333333333333335,1.7777777777777777,0.5555555555555556,0.0,0.5055555555555555,6.6066666666666665,1.3333333333333333,0.3333333333333333,0.1111111111111111,0.09555555555555556,1.4655555555555557,1.0,0.3333333333333333,0.2222222222222222,22.22222222222222,1.6377777777777776,8.444444444444445,1.8888888888888888,1.8888888888888888,3.3333333333333335,0.0,0.4811111111111111,22.790000000000003,1.1111111111111112,0.0,0.5555555555555556,70.83333333333333,33.33333333333333,50.0,19.69837454212454
50,21-22,OK금융그룹,박원빈,C,1,4.0,3.7857142857142856,1.7857142857142858,0.2857142857142857,0.14285714285714285,52.89142857142857,4.100714285714285,0.5,0.21428571428571427,0.0,0.07142857142857142,21.428571428571427,1.499285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2857142857142856,1.5714285714285714,0.2857142857142857,0.07142857142857142,52.38142857142857,39.195,0.0,0.0,0.0,0.0,0.0,0.0,10.285714285714286,0.21428571428571427,0.5714285714285714,0.065,11.182857142857143,2.857142857142857,2.2857142857142856,0.5714285714285714,0.0,0.5685714285714286,6.554285714285713,1.0714285714285714,0.21428571428571427,0.0,0.06142857142857144,1.2592857142857141,0.9285714285714286,0.35714285714285715,0.07142857142857142,11.309285714285712,1.4035714285714285,9.642857142857142,2.0,2.857142857142857,2.7142857142857144,0.07142857142857142,0.48857142857142855,20.602857142857143,1.6428571428571428,0.0,0.7857142857142857,84.40476190476191,21.25,26.388888888888886,18.040947148090005
51,21-22,OK금융그룹,박창성,C,0,3.3333333333333335,4.333333333333333,2.6666666666666665,0.0,0.3333333333333333,44.446666666666665,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,2.6666666666666665,0.0,0.3333333333333333,44.446666666666665,41.92333333333333,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.6666666666666666,0.0,0.19333333333333336,11.393333333333333,1.3333333333333333,1.0,0.3333333333333333,0.0,0.30333333333333334,3.3433333333333333,1.0,0.0,0.0,0.0,0.9166666666666666,1.0,0.6666666666666666,0.0,66.66666666666667,1.2133333333333334,4.0,0.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,9.873333333333333,1.3333333333333333,0.0,0.6666666666666666,83.33333333333333,0.0,66.66666666666667,0.0
52,21-22,OK금융그룹,박창성,C,1,3.0,4.5,2.0,0.5,0.25,37.5,4.295,0.5,0.25,0.0,0.0,12.5,1.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.75,0.5,0.25,37.5,44.894999999999996,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.75,2.25,0.1825,7.95,0.75,0.5,0.25,0.0,0.1325,1.6225,1.0,0.25,0.0,0.0625,0.92,0.75,0.25,0.0,25.0,0.8274999999999999,6.0,0.25,1.75,3.0,0.0,0.0625,12.6425,2.25,0.0,2.5,75.0,25.0,50.0,2.7777777777777777
53,21-22,OK금융그룹,부용찬,L,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.55,3.0,1.5,1.5,0.0,0.5,8.559999999999999,0.5,0.0,0.0,0.0,0.695,2.5,1.0,0.0,33.335,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,33.33333333333333,0.0
54,21-22,OK금융그룹,부용찬,Li,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,1.33,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0
55,21-22,OK금융그룹,부용찬,Li,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,5.166666666666667,1.3333333333333333,0.0,1.385,13.645000000000001,1.0,0.3333333333333333,0.0,0.075,0.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.85606060606061,33.33333333333333,0.0,0.0
56,21-22,OK금융그룹,전병선,R,0,1.3333333333333333,1.7777777777777777,0.7777777777777778,0.4444444444444444,0.1111111111111111,16.04888888888889,2.0966666666666662,0.8888888888888888,0.2222222222222222,0.3333333333333333,0.0,3.703333333333333,2.6966666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,5.555555555555555,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.0,29.630000000000003,2.1166666666666667,5.222222222222222,0.4444444444444444,1.3333333333333333,0.12888888888888891,6.422222222222222,1.1111111111111112,0.7777777777777778,0.3333333333333333,0.0,0.24444444444444446,2.2055555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.03666666666666667,0.5055555555555555,0.0,0.0,1.4444444444444444,73.80952380952381,0.0,0.0,50.0
57,21-22,OK금융그룹,전병선,R,1,1.4,1.6666666666666667,1.0666666666666667,0.06666666666666667,0.06666666666666667,24.286,1.47,0.4,0.13333333333333333,0.06666666666666667,0.0,5.0,0.7653333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7333333333333333,0.0,0.06666666666666667,26.111333333333334,3.116,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.2,0.0,0.0,13.333333333333334,1.5953333333333333,5.866666666666666,0.3333333333333333,1.0666666666666667,0.09266666666666667,6.082666666666666,1.1333333333333333,0.6,0.5333333333333333,0.0,0.16733333333333336,2.2493333333333334,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.013333333333333334,0.252,0.06666666666666667,0.0,0.0,0.0,0.08533333333333333,0.4666666666666667,0.0,0.2,0.2,0.0,0.0,1.0513333333333332,0.0,0.0,1.2,55.55555555555556,25.0,0.0,0.0
58,21-22,OK금융그룹,정성현,Li,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,5.8,1.3,0.1,1.5699999999999998,16.98,3.1,1.0,0.1,0.28500000000000003,3.617,20.6,10.9,1.5,44.593,28.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,80.32051282051282,30.357142857142854,50.34308029431868,0.0
59,21-22,OK금융그룹,정성현,Li,1,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.09545454545454546,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.24545454545454548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.363636363636363,1.6363636363636365,0.0,1.2154545454545456,14.526363636363635,3.5454545454545454,1.3636363636363635,0.18181818181818182,0.32,3.391818181818182,20.818181818181817,9.909090909090908,0.9090909090909091,43.01181818181818,27.674545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,72.1422368481192,46.36363636363637,47.415846109084626,0.0
60,21-22,OK금융그룹,정성환,C,0,3.0,4.666666666666667,2.0,0.3333333333333333,0.0,40.0,4.733333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.6333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.3333333333333333,0.0,50.0,33.52666666666667,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.3333333333333333,2.0,0.06666666666666667,16.216666666666665,3.3333333333333335,2.3333333333333335,1.0,0.0,0.59,7.38,0.3333333333333333,0.3333333333333333,0.0,0.06666666666666667,0.2833333333333333,0.6666666666666666,0.3333333333333333,0.0,33.333333333333336,0.91,5.666666666666667,0.6666666666666666,3.6666666666666665,1.0,0.0,0.19333333333333336,12.556666666666667,2.0,0.0,2.0,83.33333333333333,100.0,50.0,10.317460317460316
61,21-22,OK금융그룹,정성환,C,1,6.0,6.0,4.0,0.0,0.0,66.67,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,66.67,54.55,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0,10.48,3.0,1.0,2.0,0.0,0.2,5.0,1.0,0.0,0.0,0.0,0.83,1.0,1.0,0.0,100.0,1.14,11.0,2.0,3.0,5.0,0.0,0.4,20.37,1.0,0.0,5.0,33.33333333333333,0.0,100.0,18.181818181818183
62,21-22,OK금융그룹,조국기,L,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.72,3.0,2.0,1.0,0.0,0.67,5.26,1.0,1.0,0.0,0.33,0.85,1.0,1.0,0.0,100.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666,100.0,100.0,0.0
63,21-22,OK금융그룹,조국기,L,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.46,1.0,1.0,0.0,0.0,0.25,1.85,0.0,0.0,0.0,0.0,0.0,4.5,2.5,0.0,31.25,5.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,31.25,0.0
64,21-22,OK금융그룹,조국기,Li,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,4.75,1.75,0.0,1.395,16.7975,3.75,1.5,0.0,0.46,4.8025,12.5,4.75,0.75,24.98,19.127499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.67857142857143,59.72222222222222,29.885290148448043,0.0
65,21-22,OK금융그룹,조국기,Li,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.083333333333333,5.916666666666667,1.1666666666666667,0.0,1.5291666666666668,16.351666666666667,1.5,0.75,0.08333333333333333,0.17333333333333334,1.5966666666666667,6.833333333333333,2.5833333333333335,0.4166666666666667,14.998333333333333,9.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,84.48232323232322,39.81481481481481,36.89004987960096,0.0
66,21-22,OK금융그룹,조재성,R,0,10.615384615384615,19.615384615384617,8.461538461538462,3.076923076923077,1.6923076923076923,41.49,22.069230769230767,5.230769230769231,1.5384615384615385,0.6153846153846154,0.5384615384615384,28.39769230769231,15.312307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,7.6923076923076925,5.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,7.230769230769231,3.3846153846153846,1.1538461538461537,0.6923076923076923,46.9476923076923,36.91538461538462,0.07692307692307693,0.0,0.0,0.0,0.0,0.4807692307692308,6.923076923076923,3.4615384615384617,1.2307692307692308,0.46153846153846156,47.54846153846154,31.66769230769231,11.846153846153847,1.3076923076923077,2.230769230769231,0.3553846153846154,15.593846153846155,5.538461538461538,4.230769230769231,1.3076923076923077,0.0,1.1723076923076923,14.332307692307692,2.1538461538461537,0.6923076923076923,0.07692307692307693,0.18384615384615385,2.4446153846153846,5.615384615384615,1.0769230769230769,0.6923076923076923,6.886923076923077,7.923076923076923,5.153846153846154,0.8461538461538461,0.7692307692307693,2.3846153846153846,0.07692307692307693,0.23692307692307693,15.483846153846153,0.38461538461538464,0.0,4.076923076923077,74.74537037037037,45.45454545454545,16.549953314659195,13.566433566433567
