,결과,홈_어웨이,팀코드,상대팀코드,홈어웨이_공격성공률_평균,홈어웨이_서브성공률_평균,홈어웨이_디그성공률_평균,홈어웨이_세트성공률_평균,홈어웨이_리시브정확도_평균,홈어웨이_블로킹성공률_평균,홈어웨이_범실_평균,범실_평균_다섯,디그_평균_다섯,리시브_평균_다섯,공격종합_평균_다섯,블로킹_평균_다섯,세트_평균_다섯,서브_평균_다섯,범실_상대전적,디그_상대전적,리시브_상대전적,공격종합_상대전적,블로킹_상대전적,세트_상대전적,서브_상대전적
777,1,1,4,0,0.345,0.055,0.8049999999999999,0.31999999999999995,0.33999999999999997,0.145,16.0,18.6,0.8539999999999999,0.406,0.384,0.142,0.36,0.046,18.0,0.84,0.3733333333333333,0.3633333333333333,0.18,0.3333333333333333,0.0566666666666666
778,0,1,3,6,0.29500000000000004,0.035,0.8200000000000001,0.26,0.35,0.115,19.0,20.0,0.8119999999999999,0.3299999999999999,0.316,0.11,0.286,0.038,17.333333333333336,0.8499999999999999,0.4766666666666667,0.3883333333333333,0.1149999999999999,0.3533333333333333,0.07
779,1,0,6,3,0.365,0.025,0.73,0.32,0.335,0.165,19.5,22.4,0.752,0.37,0.364,0.146,0.3279999999999999,0.036,21.5,0.7333333333333334,0.3433333333333334,0.3766666666666667,0.1216666666666666,0.3433333333333333,0.0283333333333333
780,0,1,0,5,0.39,0.06,0.85,0.375,0.30500000000000005,0.11,15.0,16.0,0.8320000000000001,0.35,0.438,0.144,0.414,0.05,18.666666666666668,0.8166666666666668,0.4466666666666666,0.3866666666666667,0.0999999999999999,0.3533333333333333,0.0666666666666666
781,1,0,5,0,0.38,0.055,0.825,0.345,0.365,0.175,20.0,21.2,0.8400000000000001,0.394,0.406,0.15,0.372,0.062,17.333333333333332,0.8266666666666667,0.4133333333333333,0.3666666666666667,0.16,0.3433333333333333,0.07
782,1,1,2,1,0.36,0.08499999999999999,0.765,0.33999999999999997,0.375,0.175,13.5,15.0,0.8099999999999999,0.404,0.388,0.154,0.364,0.064,17.666666666666668,0.8333333333333334,0.4733333333333333,0.3733333333333333,0.12,0.35,0.06
783,0,0,1,2,0.395,0.05,0.775,0.37,0.305,0.1,24.0,22.2,0.818,0.312,0.382,0.118,0.356,0.048,21.666666666666668,0.8666666666666667,0.4666666666666666,0.35,0.1266666666666666,0.3366666666666666,0.0433333333333333
784,0,0,3,4,0.335,0.04,0.8,0.31,0.345,0.11000000000000001,20.5,20.2,0.8240000000000001,0.346,0.3299999999999999,0.114,0.3019999999999999,0.04,16.666666666666668,0.8566666666666666,0.3566666666666666,0.4266666666666667,0.1366666666666667,0.4066666666666667,0.0466666666666666
785,1,1,4,3,0.36,0.06999999999999999,0.8049999999999999,0.32499999999999996,0.35,0.11499999999999999,18.0,18.4,0.8379999999999999,0.41,0.3919999999999999,0.142,0.362,0.062,22.33333333333333,0.84,0.4333333333333333,0.3133333333333333,0.1366666666666667,0.2866666666666667,0.0233333333333333
786,0,1,6,5,0.38,0.025,0.75,0.355,0.39,0.14500000000000002,24.5,22.0,0.736,0.354,0.394,0.144,0.358,0.028,21.5,0.7333333333333334,0.3433333333333333,0.3766666666666667,0.1216666666666666,0.3433333333333333,0.0283333333333333
787,1,0,5,6,0.425,0.095,0.825,0.385,0.41000000000000003,0.14500000000000002,12.5,21.0,0.8379999999999999,0.3999999999999999,0.414,0.144,0.38,0.074,18.166666666666668,0.8766666666666668,0.4316666666666666,0.4466666666666666,0.175,0.4033333333333333,0.0616666666666666
788,1,0,0,1,0.435,0.02,0.825,0.41000000000000003,0.33999999999999997,0.10500000000000001,18.0,16.8,0.8320000000000001,0.328,0.404,0.104,0.38,0.048,18.33333333333333,0.8633333333333333,0.3866666666666666,0.3733333333333333,0.1066666666666666,0.3466666666666667,0.0566666666666666
